"feature";"time"
795;223
1557;12
543;5180
4485;8018
4680;1053
325;1729
289;2950
6537;8978
10284;8057
4307;79
777;2014
9749;6533
458;188
5651;9610
3040;15
103254;1756
24734;7224
701;6141
353;6692
295;1377
613;1709
2795;256
1617;9769
601;7929
1570;608
10271;1791
2147;5124
3234;4705
1175;5757
937;8859
728;4723
337;228
586;9061
493;5390
2278;2507
3256;2497
3341;1585
260;1848
2455;276
1978;9859
1076;1589
237;4350
462;4619
4657;5262
4568;5887
481;91
3240;7832
1067;2363
2385;6094
739;1358
466;2307
289;5892
4605;326
224;227
4092;3180
744;4565
1533;4090
688;9451
7658;5324
4728;3250
1363;1470
3605;5606
9797;630
1811;1608
1059;1104
617;1479
6466;284
1935;4370
18504;19
2541;4778
1657;6944
1705;4518
5401;5132
647;1236
6705;3775
3624;5210
6333;589
1114;218
2220;992
1262;18
28305;5142
1205;623
944;5845
11073;4546
1682;2676
10015;9755
2030;4035
2189;3144
533;5539
30072;10031
415;533
4786;7696
450;2912
9919;391
1162;2942
2425;5861
7434;306
3144;1524
670;4405
833;701
13229;3999
1020;492
2397;98
10598;5235
1081;4091
371;4201
5216;1973
8011;5
1696;5787
1191;9784
3745;51
2707;5601
1520;9120
6046;1688
4052;5421
19586;6676
3499;2113
4414;8644
113;9289
368;3173
923;2532
3045;3018
4856;2830
884;408
5858;333
6278;7297
749;2923
1731;7520
390;8845
12185;6721
2135;1371
2370;2377
3619;1158
7491;2849
1570;2428
5030;5183
1155;57
664;6804
7391;3189
6309;2548
44979;674
2717;6
140;4111
447;3488
739;6
600;31
2567;6792
305;3173
8599;1879
5354;3859
5274;5150
3049;8854
8186;460
4353;1999
3391;3000
1413;1577
314;9149
5039;1269
564;2769
2301;963
1056;7641
625;1908
517;2547
1964;5189
1309;4187
890;5976
1493;6156
994;6351
6725;1045
775;4968
22200;1339
3967;3443
3862;5958
4570;4426
6747;517
5262;10080
1715;2995
800;9827
3292;3826
1254;5338
4718;5657
2857;3787
426;189
10249;6672
1157;8232
1572;3061
944;2930
2961;7259
1031;1418
2456;9058
6251;2832
1343;81
3594;5665
1559;316
576;8660
12253;9767
2151;1526
2337;2696
4074;8327
4876;2699
7746;9406
4776;844
3618;1390
3486;5061
33285;909
1720;3694
440;1193
14168;2846
8746;5779
769;49
690;85
1384;5003
226;2052
2213;2412
17556;7488
364;111
3589;3462
3134;1624
23538;118
681;4174
224;9674
3035;3420
236;413
2000;600
1136;4575
1774;2454
706;9024
3060;947
10363;5766
9127;3575
549;6898
12208;3594
2658;7208
361;298
326;3929
1487;3778
4037;9924
1643;5551
26142;59
3707;2099
6070;5356
2834;8214
4147;8492
1072;206
1920;1553
649;3424
3273;1595
2900;1740
2263;580
578;1841
13323;9652
200;1925
1081;3520
421;859
971;3062
2291;5969
1108;1407
2107;3049
214;3306
12738;9039
931;1513
6194;1975
1968;2770
1107;19
11197;1271
4040;327
1596;402
2673;2169
1931;6560
6434;37
1180;620
12143;630
466;6752
3525;632
975;50
1801;709
6578;271
1443;94
3362;47
740;361
5253;3641
430;2788
3877;1138
1621;4353
1403;673
1562;4645
6273;228
1655;1025
5560;6709
1606;327
820;8700
1358;1469
1295;984
2092;61
4653;2888
16175;9360
2763;1748
1780;2630
4191;230
2296;972
1032;9600
480;7114
3475;5609
2616;5171
850;224
2513;1213
4703;9897
1358;24
1808;53
2497;8349
2193;465
428;7
4842;848
1674;8485
644;4750
14492;236
5763;2225
6060;1045
1401;3
2664;7655
929;6943
6550;4288
2577;4067
8629;3553
998;3352
1937;3772
964;72
3226;169
1493;7391
1023;134
10791;3703
9406;8824
576;940
579;3745
6544;476
4062;265
358;1353
1641;639
4383;8158
5040;8309
494;541
681;6261
782;5833
704;799
22710;2262
883;229
1575;1255
2218;3637
2101;4025
2039;703
1198;6195
1492;10
2528;9856
7979;1624
702;2323
4572;214
2476;2807
2564;980
1273;5547
537;3788
14387;3437
19723;5733
4661;4705
1660;134
3404;2050
1179;2342
1251;4468
603;177
307;65
2386;7616
367;3764
368;837
2978;239
1951;8322
1175;2795
856;10
16678;430
8156;6292
13811;4081
460;6828
4552;3050
1505;5231
1570;4227
1284;5366
818;9438
1734;4726
1451;522
2253;538
343;6041
4749;1487
4266;840
25198;839
1231;10017
504;9802
1728;5123
1714;7103
740;2765
994;6881
6219;4537
1865;8813
3331;2784
944;1363
4941;3076
1083;3257
1524;8511
807;4795
1532;51
12354;580
27560;1168
2915;3214
243;5697
715;9470
6478;2546
4204;8720
3184;4968
15202;9311
532;5185
6339;8727
617;43
1402;1629
2463;5696
919;8294
3930;9178
2602;8380
580;3227
826;4749
3052;1548
11580;6949
606;7210
1043;4997
1437;8501
8091;6945
6935;3268
4520;3204
3487;360
654;27
3125;2768
2227;4319
59525;1181
1347;7184
2708;5240
15903;3978
5149;365
17195;6176
5533;5248
1174;1426
142;5614
2293;6809
456;1795
3649;835
981;576
1274;5379
2933;32
714;222
1396;2987
296;6775
9674;7023
6379;9968
1045;48
3312;14
7996;5122
5103;558
18099;7287
1477;1734
9506;8462
1043;8186
1493;51
245;9328
55994;2634
1190;695
8692;2810
1052;4763
1077;9875
682;1806
1896;572
6026;2841
